OwnerName,APN,SitusAddress,SitusCity,SitusZip,SubdivisionID,SubdivisionName,Mcr,SectionTownshipRange,IsRental,Weight,PropertyDescription,OwnerMailingAddress,McrNumber,PropertyType,PUCCode,ImprFCV,LandFCV,Neighborhood,MarketArea,Stories,LandSize,SalePrice,SaleDate,FullCashValue,LivableSqFootage,ConstructionYear,WeightedAge,PoolArea,Foreclosed,Floor1SqFt,Floor2SqFt,Floor3SqFt,BasementSqFt,Pool,Garage
PHOENIX CITY OF,"{'Book': '300', 'Map': '16', 'Item': '008', 'clean': '30016008', 'formatted': '300-16-008', 'link': '/api/parcel/30016008'}",,,,0,,,12-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '16', 'Item': '041', 'clean': '30016041', 'formatted': '300-16-041', 'link': '/api/parcel/30016041'}",,,,0,,,12-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '16', 'Item': '043E', 'clean': '30016043E', 'formatted': '300-16-043E', 'link': '/api/parcel/30016043E'}",,,,0,,,12-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '16', 'Item': '208A', 'clean': '30016208A', 'formatted': '300-16-208A', 'link': '/api/parcel/30016208A'}",,,,0,,,12-1S-2E,FALSE,61508,Municipal Property,"200 W WASHINGTON 13TH FLOOR PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '16', 'Item': '856', 'clean': '30016856', 'formatted': '300-16-856', 'link': '/api/parcel/30016856'}",,,,0,,,12-1S-2E,FALSE,61508,Vacant Residential Land,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,14,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '16', 'Item': '858', 'clean': '30016858', 'formatted': '300-16-858', 'link': '/api/parcel/30016858'}",,,,0,,,12-1S-2E,FALSE,61508,Vacant Residential Land,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,14,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '17', 'Item': '021B', 'clean': '30017021B', 'formatted': '300-17-021B', 'link': '/api/parcel/30017021B'}",,,,0,,,01-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
IH4 PROPERTY PHOENIX LP,"{'Book': '300', 'Map': '21', 'Item': '217', 'clean': '30021217', 'formatted': '300-21-217', 'link': '/api/parcel/30021217'}","5015 W HARWELL RD LAVEEN, AZ 85339",LAVEEN,85339,19984,VILLAGES OF LAVEEN RANCH,69923,04-1S-2E,TRUE,61508,Single Family Residence,"21001 N TATUM BLVD STE 1630-630 PHOENIX, AZ 85050",69923,RD,131,156000,39000,3,4,2,4600,220000,8-Apr,195000,1984,2007,2007,0,FALSE,1073,911,0,0,FALSE,TRUE
PHOENIX CITY OF,"{'Book': '300', 'Map': '36', 'Item': '003', 'clean': '30036003', 'formatted': '300-36-003', 'link': '/api/parcel/30036003'}",,,,0,,,18-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '36', 'Item': '004', 'clean': '30036004', 'formatted': '300-36-004', 'link': '/api/parcel/30036004'}",,,,0,,,19-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '36', 'Item': '005', 'clean': '30036005', 'formatted': '300-36-005', 'link': '/api/parcel/30036005'}",,,,0,,,19-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '36', 'Item': '007', 'clean': '30036007', 'formatted': '300-36-007', 'link': '/api/parcel/30036007'}",,,,0,,,30-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '36', 'Item': '008S', 'clean': '30036008S', 'formatted': '300-36-008S', 'link': '/api/parcel/30036008S'}",,,,0,,,28-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '36', 'Item': '991H', 'clean': '30036991H', 'formatted': '300-36-991H', 'link': '/api/parcel/30036991H'}",,,,0,,,28-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
VHS OF SOUTH PHOENIX INC,"{'Book': '300', 'Map': '43', 'Item': '006D', 'clean': '30043006D', 'formatted': '300-43-006D', 'link': '/api/parcel/30043006D'}",,,,0,,,05-1S-3E,FALSE,61508,Vacant Commercial Land,"515 WEST BUCKEYE RD STE 104 PHOENIX, AZ 85003",,LD,22,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
VHS OF SOUTH PHOENIX INC,"{'Book': '300', 'Map': '43', 'Item': '006E', 'clean': '30043006E', 'formatted': '300-43-006E', 'link': '/api/parcel/30043006E'}",,,,0,,,05-1S-3E,FALSE,61508,Vacant Commercial Land,"515 WEST BUCKEYE RD STE 104 PHOENIX, AZ 85003",,LD,22,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '50', 'Item': '004A', 'clean': '30050004A', 'formatted': '300-50-004A', 'link': '/api/parcel/30050004A'}",,,,0,,,06-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '50', 'Item': '005A', 'clean': '30050005A', 'formatted': '300-50-005A', 'link': '/api/parcel/30050005A'}",,,,0,,,06-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '50', 'Item': '006C', 'clean': '30050006C', 'formatted': '300-50-006C', 'link': '/api/parcel/30050006C'}",,,,0,,,06-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '50', 'Item': '006D', 'clean': '30050006D', 'formatted': '300-50-006D', 'link': '/api/parcel/30050006D'}",,,,0,,,06-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '55', 'Item': '008C', 'clean': '30055008C', 'formatted': '300-55-008C', 'link': '/api/parcel/30055008C'}",,,,20084,VALLEY VIEW ACRES AMD,4432,07-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4432,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '55', 'Item': '009C', 'clean': '30055009C', 'formatted': '300-55-009C', 'link': '/api/parcel/30055009C'}",,,,20084,VALLEY VIEW ACRES AMD,4432,07-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4432,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '55', 'Item': '010A', 'clean': '30055010A', 'formatted': '300-55-010A', 'link': '/api/parcel/30055010A'}",,,,20084,VALLEY VIEW ACRES AMD,4432,07-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4432,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '55', 'Item': '015B', 'clean': '30055015B', 'formatted': '300-55-015B', 'link': '/api/parcel/30055015B'}",,,,20084,VALLEY VIEW ACRES AMD,4432,07-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4432,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '55', 'Item': '017B', 'clean': '30055017B', 'formatted': '300-55-017B', 'link': '/api/parcel/30055017B'}",,,,20084,VALLEY VIEW ACRES AMD,4432,07-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4432,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '55', 'Item': '017E', 'clean': '30055017E', 'formatted': '300-55-017E', 'link': '/api/parcel/30055017E'}",,,,20084,VALLEY VIEW ACRES AMD,4432,07-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4432,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '003', 'clean': '30060003', 'formatted': '300-60-003', 'link': '/api/parcel/30060003'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '004', 'clean': '30060004', 'formatted': '300-60-004', 'link': '/api/parcel/30060004'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '005', 'clean': '30060005', 'formatted': '300-60-005', 'link': '/api/parcel/30060005'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '006', 'clean': '30060006', 'formatted': '300-60-006', 'link': '/api/parcel/30060006'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '007', 'clean': '30060007', 'formatted': '300-60-007', 'link': '/api/parcel/30060007'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '008', 'clean': '30060008', 'formatted': '300-60-008', 'link': '/api/parcel/30060008'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '009', 'clean': '30060009', 'formatted': '300-60-009', 'link': '/api/parcel/30060009'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '010', 'clean': '30060010', 'formatted': '300-60-010', 'link': '/api/parcel/30060010'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '011', 'clean': '30060011', 'formatted': '300-60-011', 'link': '/api/parcel/30060011'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '012', 'clean': '30060012', 'formatted': '300-60-012', 'link': '/api/parcel/30060012'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '013', 'clean': '30060013', 'formatted': '300-60-013', 'link': '/api/parcel/30060013'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '014', 'clean': '30060014', 'formatted': '300-60-014', 'link': '/api/parcel/30060014'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '015', 'clean': '30060015', 'formatted': '300-60-015', 'link': '/api/parcel/30060015'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '016', 'clean': '30060016', 'formatted': '300-60-016', 'link': '/api/parcel/30060016'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '017', 'clean': '30060017', 'formatted': '300-60-017', 'link': '/api/parcel/30060017'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '60', 'Item': '018', 'clean': '30060018', 'formatted': '300-60-018', 'link': '/api/parcel/30060018'}",,,,20089,SOUTH MOUNTAIN ESTATES,4749,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",4749,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '61', 'Item': '060K', 'clean': '30061060K', 'formatted': '300-61-060K', 'link': '/api/parcel/30061060K'}",,,,0,,,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '66', 'Item': '002', 'clean': '30066002', 'formatted': '300-66-002', 'link': '/api/parcel/30066002'}",,,,0,,,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '67', 'Item': '001', 'clean': '30067001', 'formatted': '300-67-001', 'link': '/api/parcel/30067001'}",,,,0,,,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '67', 'Item': '002B', 'clean': '30067002B', 'formatted': '300-67-002B', 'link': '/api/parcel/30067002B'}",,,,0,,,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '67', 'Item': '004B', 'clean': '30067004B', 'formatted': '300-67-004B', 'link': '/api/parcel/30067004B'}",,,,0,,,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '67', 'Item': '005A', 'clean': '30067005A', 'formatted': '300-67-005A', 'link': '/api/parcel/30067005A'}",,,,0,,,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,CM,9720,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '68', 'Item': '001A', 'clean': '30068001A', 'formatted': '300-68-001A', 'link': '/api/parcel/30068001A'}",,,,0,,,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '68', 'Item': '002', 'clean': '30068002', 'formatted': '300-68-002', 'link': '/api/parcel/30068002'}",,,,0,,,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '68', 'Item': '003', 'clean': '30068003', 'formatted': '300-68-003', 'link': '/api/parcel/30068003'}",,,,0,,,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '69', 'Item': '001', 'clean': '30069001', 'formatted': '300-69-001', 'link': '/api/parcel/30069001'}",,,,0,,,08-1S-3E,FALSE,61508,Exempt,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,CM,9374,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '69', 'Item': '002', 'clean': '30069002', 'formatted': '300-69-002', 'link': '/api/parcel/30069002'}",,,,0,,,08-1S-3E,FALSE,61508,Exempt,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,CM,9374,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '70', 'Item': '001', 'clean': '30070001', 'formatted': '300-70-001', 'link': '/api/parcel/30070001'}",,,,0,,,08-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '72', 'Item': '003A', 'clean': '30072003A', 'formatted': '300-72-003A', 'link': '/api/parcel/30072003A'}",,,,0,,,09-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '72', 'Item': '004G', 'clean': '30072004G', 'formatted': '300-72-004G', 'link': '/api/parcel/30072004G'}",,,,0,,,10-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '74', 'Item': '001', 'clean': '30074001', 'formatted': '300-74-001', 'link': '/api/parcel/30074001'}",,,,0,,,16-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '81', 'Item': '020', 'clean': '30081020', 'formatted': '300-81-020', 'link': '/api/parcel/30081020'}",,,,20113,SUNSET COVE,2129,15-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",2129,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '96', 'Item': '716A', 'clean': '30096716A', 'formatted': '300-96-716A', 'link': '/api/parcel/30096716A'}",,,,20168,STATE PLAT NO 30 SOUTH MOUNTAIN 620 AMD,100250,36-1S-2E,FALSE,61508,Municipal Property,"3033 N 44TH ST STE 250 PHOENIX, AZ 85018",100250,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '96', 'Item': '717', 'clean': '30096717', 'formatted': '300-96-717', 'link': '/api/parcel/30096717'}",,,,20168,STATE PLAT NO 30 SOUTH MOUNTAIN 620 AMD,100250,36-1S-2E,FALSE,61508,Municipal Property,"3033 N 44TH ST STE 256 PHOENIX, AZ 85018",100250,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '96', 'Item': '718A', 'clean': '30096718A', 'formatted': '300-96-718A', 'link': '/api/parcel/30096718A'}",,,,20168,STATE PLAT NO 30 SOUTH MOUNTAIN 620 AMD,100250,36-1S-2E,FALSE,61508,Municipal Property,"3033 N 44TH ST STE 256 PHOENIX, AZ 85018",100250,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '96', 'Item': '719A', 'clean': '30096719A', 'formatted': '300-96-719A', 'link': '/api/parcel/30096719A'}",,,,20168,STATE PLAT NO 30 SOUTH MOUNTAIN 620 AMD,100250,36-1S-2E,FALSE,61508,Municipal Property,"3033 N 44TH ST STE 256 PHOENIX, AZ 85018",100250,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '97', 'Item': '326A', 'clean': '30097326A', 'formatted': '300-97-326A', 'link': '/api/parcel/30097326A'}",,,,0,,,31-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '97', 'Item': '327', 'clean': '30097327', 'formatted': '300-97-327', 'link': '/api/parcel/30097327'}",,,,0,,,31-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '99', 'Item': '001B', 'clean': '30099001B', 'formatted': '300-99-001B', 'link': '/api/parcel/30099001B'}",,,,0,,,13-1S-2E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
PHOENIX CITY OF,"{'Book': '300', 'Map': '99', 'Item': '001C', 'clean': '30099001C', 'formatted': '300-99-001C', 'link': '/api/parcel/30099001C'}",,,,0,,,19-1S-3E,FALSE,61508,Municipal Property,"251 W WASHINGTON ST 8TH FL PHOENIX, AZ 85003",,LD,9700,0,0,,,0,0,0,,0,0,0,0,0,FALSE,0,0,0,0,FALSE,FALSE
